image_url,price,artist,title,date
https://d32dm0rphc51dk.cloudfront.net/UMDgZwWxt9t1W89yt31mqQ/larger.jpg,"US$134,000",G√ºnther F√∂rg,Untitled,2000-2001
https://d32dm0rphc51dk.cloudfront.net/2J2ofuDL4yUCslAKCV4gHQ/larger.jpg,"US$4,300",Bea Sarrias,The yellow door Josep Llu√≠s Sert architect,2023
https://d32dm0rphc51dk.cloudfront.net/lpH0xhQgyLwkXm-FgcOvxw/larger.jpg,"US$3,100",Artavazd Talalyan,Very Good Morning,2014
https://d32dm0rphc51dk.cloudfront.net/ITWCwFWmJeceDlvlvLnh-A/larger.jpg,"US$1,200",Christine Lashley,Valley View,2023
https://d32dm0rphc51dk.cloudfront.net/iRzsQQBOr5E3vABEtqBJqQ/larger.jpg,"US$5,400",Park Seo-Bo,ECRITURE No.170525,2022
https://d32dm0rphc51dk.cloudfront.net/Ak40uBEGON8ssoS0DpBOgw/larger.jpg,"US$28,600",Ben Steele,American Art Coloring Book,2022
https://d32dm0rphc51dk.cloudfront.net/ruJS37bxor_FQRUK2GhoTA/larger.jpg,"US$28,000",David Ligare,Still Life with Box,2011
https://d32dm0rphc51dk.cloudfront.net/pu7WU0n4wQ6N67juAePFCA/larger.jpg,"US$1,150",CHIHIRO,R√©p√©tition,ca. 2024
https://d32dm0rphc51dk.cloudfront.net/dNsxB1dH0UkZNk1AxxOFEQ/larger.jpg,"US$18,000",Scott Prior,Nellie & Ezra in the Backyard,2020
https://d32dm0rphc51dk.cloudfront.net/dwmvcqIvVVDaFE-ffKwZHQ/larger.jpg,US$480,Auktionata Art,"""The Dog"", Oil Painting Impressionism ",2020
https://d32dm0rphc51dk.cloudfront.net/GKC92oJ9Z1GL49Jm70Z1Ow/larger.jpg,"US$1,800",Barbara Campbell Thomas,Color Path,2024
https://d32dm0rphc51dk.cloudfront.net/JIldNY_P--WYolI5kQRshw/larger.jpg,"US$21,000",Llewellyn Xavier,Lemon Seed,2000-2015
https://d32dm0rphc51dk.cloudfront.net/_n3q3KAaZqRhhG6IyeMiMg/larger.jpg,"US$1,900",Fauve Martine Dechavanne,√Ä fleur de peau ,2023
https://d32dm0rphc51dk.cloudfront.net/0794iJE_VS_d1dteFBZdcA/larger.jpg,"US$6,300",Petra Rintelen,Die Kraniche,2024
https://d32dm0rphc51dk.cloudfront.net/eH71fru0FqTtT0JjXi-GnA/larger.jpg,"£4,400",Alan Fears,Swingers,2021
https://d32dm0rphc51dk.cloudfront.net/Tw3Tf0gUzy8L8Y2TK4cFYg/larger.jpg,"US$1,420",Erik Barthels,Dot Matrix Display,2023
https://d32dm0rphc51dk.cloudfront.net/X9ojnN-Vo89-QuWN1vjsSw/larger.jpg,"£1,850",Timothy Gatenby,Hippy Crack,2023
https://d32dm0rphc51dk.cloudfront.net/Czm3P-K5WKzWxOnD_4ceqQ/larger.jpg,"US$245,000",Emil Schumacher,Banga,1964
https://d32dm0rphc51dk.cloudfront.net/G8Kl7cU6w1utBbzElQPo7A/larger.jpg,"US$3,800",Deborah Zlotsky,Legacy,2023
https://d32dm0rphc51dk.cloudfront.net/-VlvI-7rLCdGZoJ9mws7KA/larger.jpg,"US$8,700",Galina Munroe,Lady dusk drinker,2023
https://d32dm0rphc51dk.cloudfront.net/GSNh_im_8fmEFSpzMy-IcA/larger.jpg,"£5,800-£7,500",Loribelle Spirovski,Bacchana,2019
https://d32dm0rphc51dk.cloudfront.net/1NXVZjGpmiCssTkvgpiRmQ/larger.jpg,"US$3,500",Sophia Heymans,Secret,2023
https://d32dm0rphc51dk.cloudfront.net/wMgC48sNgMCTIzG0oCKdTA/larger.jpg,£750,Stuart MacKenzie,Avian Morphology Dove Hybrids: Ring Neck Dove Hybrid 2,2023
https://d32dm0rphc51dk.cloudfront.net/Z-vkgAQvRTudHSQBHM2-DA/larger.jpg,"US$12,000",Emmanuel Barcilon,Untitled,2024
https://d32dm0rphc51dk.cloudfront.net/FQteOeYWhbZJ8HxPTnF4Pg/larger.jpg,"US$22,000-US$26,400",Jason REVOK,SpiroLoop Large 5/20 Y/Vi/Gray/B/R,2020
https://d32dm0rphc51dk.cloudfront.net/CNROj1TjiKBvXfk3gkdI2Q/larger.jpg,"US$4,500-US$6,500",Veloy Vigil,Caballos y Mujeres (diptych),1989
https://d32dm0rphc51dk.cloudfront.net/FobWZBG2DbkfpV1KZjrC9w/larger.jpg,"US$140,000",John M. Armleder,Gracius Veriegatus Flexilis,2008
https://d32dm0rphc51dk.cloudfront.net/dJHdAe-CD7ra6KncExeuOA/larger.jpg,"US$3,500-US$6,000",Craig Alan,Mini Monroe,2022
https://d32dm0rphc51dk.cloudfront.net/9TCgajMCdd3xh-52nbRaJg/larger.jpg,"US$27,500",Cecil Touchon,PDP 1365,2024
https://d32dm0rphc51dk.cloudfront.net/srbSGdF8G3Zpn0niEjjldA/larger.jpg,"US$1,000",Taylor Schultek,SCP-2135,2023
https://d32dm0rphc51dk.cloudfront.net/hMI_-dsUkrRVG4Ml0xhmbQ/larger.jpg,"US$4,500",Asterios Lamprou,renaissance,2016
https://d32dm0rphc51dk.cloudfront.net/UWLS-ZgcnnKiJHfiWdZYww/larger.jpg,"US$29,000",Winfred Gaul,Ohne Titel,1958
https://d32dm0rphc51dk.cloudfront.net/qZMlYZAfvpRQHSeYbkMwgw/larger.jpg,"US$1,500",Samantha Buller,F is for Frog,2019
https://d32dm0rphc51dk.cloudfront.net/5IRp5FehDaB3UzCLQVnsRA/larger.jpg,£300,Poppy Faun,Crash + Burn,2023
https://d32dm0rphc51dk.cloudfront.net/UpFSFG0R8UaGCYAD-ii3EA/larger.jpg,"US$6,750",Geoffrey Johnson,City Tree VIII,2023
https://d32dm0rphc51dk.cloudfront.net/BJltRurlpPMrmt58eq_Aeg/larger.jpg,"US$2,400",Craig Alan,Merlot Please,ca. 2021
https://d32dm0rphc51dk.cloudfront.net/UXAk9MFDviVjl4pgYoEqFw/larger.jpg,US$350,Bortusk Leer,Monster 64,2023
https://d32dm0rphc51dk.cloudfront.net/mQ2aO7j3rYh8MTeJ1GFt1Q/larger.jpg,"C$3,800",Anahita Akhavan,Ascension,2024
https://d32dm0rphc51dk.cloudfront.net/FX90K-ZgppmZ2mNtyF2FSQ/larger.jpg,"US$4,025",Marshall Noice,"Fall, Blue Ridge",2021
https://d32dm0rphc51dk.cloudfront.net/Y9uZ7LlIftjbCUlKWB_Rag/larger.jpg,"US$10,500",Thai Mainhard,When it Rains it Pours,2024
https://d32dm0rphc51dk.cloudfront.net/guemUzmVC0RI0XbJurX7uw/larger.jpg,"US$9,800",Campbell La Pun,LV Mona Lisa - Feels,2024
https://d32dm0rphc51dk.cloudfront.net/VdqV9mjUeqw8b5_fMJ51xg/larger.jpg,"US$2,200",Francisco Bartus,Skiier,2022
https://d32dm0rphc51dk.cloudfront.net/a0N25bDFpKIKxMA3A2YzPg/larger.jpg,"US$18,800-US$23,500",FLORE (b. 1983),Homecoming,2022
https://d32dm0rphc51dk.cloudfront.net/We_G6QjGV8_Cbea6xhcm-Q/larger.jpg,"US$4,700",Masatsugu Okada,Stream 56,2022
https://d32dm0rphc51dk.cloudfront.net/jQ-J2qZq6G_FsLrTht4-Vg/larger.jpg,US$750,Banksy Hates Me,Elementary my dear whatson ,2023
https://d32dm0rphc51dk.cloudfront.net/yRhmEgnDWWGuSDMq7IOQPQ/larger.jpg,"US$2,500",Jean-Paul Mallozzi,"No Beans, Hard Construction",2024
https://d32dm0rphc51dk.cloudfront.net/nysxQB_dCfHVVQ3Oa4w9Jg/larger.jpg,"US$28,000",Yigal Ozeri,Untitled ,2006
https://d32dm0rphc51dk.cloudfront.net/ost_ez7Kd8jWK-PBmsG3GA/larger.jpg,US$500,LALLA,EL MAR MENOR QUE FUE,ca. 2023
https://d32dm0rphc51dk.cloudfront.net/vynZNJzsxOqM45lBnDcv5A/larger.jpg,"US$180,000",John M. Armleder,Autumnal Meditation,2011
https://d32dm0rphc51dk.cloudfront.net/wPaD1unW-VD7iKB5rIjEiw/larger.jpg,"US$2,100",CHRISTIAN IKECHUKWU,Preparation of life,2023
https://d32dm0rphc51dk.cloudfront.net/H0iSaurnhgbDcCADxkrzyg/larger.jpg,"US$25,000",David Ligare,Thrown Drapery (Redux) Study 1,2004
https://d32dm0rphc51dk.cloudfront.net/9wiJF_4rn2RlYmDii1lM4Q/larger.jpg,"US$2,000",Ikechukwu Ezeigwe,The Activist. ,2024
https://d32dm0rphc51dk.cloudfront.net/PQbukeOSiecYqDxaQmCm9A/larger.jpg,US$870,Cumbone,Masques 8,2024
https://d32dm0rphc51dk.cloudfront.net/Ovd-9qy4MEcgRvhnXR3Uqw/larger.jpg,"US$3,200",Masakatsu Sashie,TOKIWA,2023
https://d32dm0rphc51dk.cloudfront.net/CH7ER1ewpnfkOEiN9WuuHg/larger.jpg,US$560,Helen Bur,Daily Paint - Study 6,2023
https://d32dm0rphc51dk.cloudfront.net/dDmsq5_E1YOpWkavqFFP5g/larger.jpg,£900,Hannah Thomas,Minutiae #5,2022
https://d32dm0rphc51dk.cloudfront.net/mRO_uEWiKBZ-MX-or8vXPQ/larger.jpg,"US$50,000-US$75,000",Wang Yigang ÁéãÊòìÁΩ°,T 27,2020
https://d32dm0rphc51dk.cloudfront.net/5uXudnNyGVJUrHR8NhOwKg/larger.jpg,"US$2,500",Catherine Howe,Monotype (hot-house no. 1),2021-2022
https://d32dm0rphc51dk.cloudfront.net/LaHvNsKMnOh9AdesR_v5bw/larger.jpg,"US$2,000",Rachel Hayden,Flower Arrangement on a Muggy Night,2022
https://d32dm0rphc51dk.cloudfront.net/22Q9O5ZVkCVz13i8at88oQ/larger.jpg,"US$14,800",Julie Oppermann,KS2211,2022
https://d32dm0rphc51dk.cloudfront.net/_7s3NNtjnNZPlHhG0nDdBw/larger.jpg,"US$7,700",Eric Moore,Lavender Sunset,2024
https://d32dm0rphc51dk.cloudfront.net/mwJjzJArT_9aD82V970oXA/larger.jpg,"US$1,200",Dennis Sheehan,Winter Brilliance,2024
https://d32dm0rphc51dk.cloudfront.net/TFaNlg-xs9QVxeWJGkzXng/larger.jpg,"US$40,000-US$43,000",Julian Opie,Rollin,2014
https://d32dm0rphc51dk.cloudfront.net/Vp6qbPpeN3pzs6I-wfPlzw/larger.jpg,"US$6,500",Hunt Slonem,Daisy,2024
https://d32dm0rphc51dk.cloudfront.net/c6CU91e6P7LxLl6HEszLHA/larger.jpg,US$211,Unknown,act-128,2021
https://d32dm0rphc51dk.cloudfront.net/_g86850P2x1vxvgZSnl0xA/larger.jpg,"US$4,500-US$5,500",Joseph Adibleku,Pink Suit,2022
https://d32dm0rphc51dk.cloudfront.net/GNCHTtk5N_vegWkRVAv3WA/larger.jpg,"£2,995",Anthony Lister,Self Portrait,2020
https://d32dm0rphc51dk.cloudfront.net/vIZO29eS_A5tkHlLq07_ow/larger.jpg,US$800,Amine Sayegh,Untitled,2006
https://d32dm0rphc51dk.cloudfront.net/w0A6ztLtK58wC0pTzwFEDw/larger.jpg,£950,Alan Fears,Housewives Choice,2021
https://d32dm0rphc51dk.cloudfront.net/HLTMH6rHWFUi0VchlGWlCQ/larger.jpg,US$851,yunnGold,enjoy the moment,2023
https://d32dm0rphc51dk.cloudfront.net/0aQcnQAmQ_bDRB46YmqGgg/larger.jpg,US$950,Elena Burykina,The Big Mirror,2023
https://d32dm0rphc51dk.cloudfront.net/UWu4ZQ6JwT85um4YeW5GLw/larger.jpg,US$690,Gio Bellagio,Purple and Green Falling Bottles,2023
https://d32dm0rphc51dk.cloudfront.net/opYs3VfcxsaEAsGAv-pbeA/larger.jpg,"US$14,000",Miaz Brothers,Portrait of a Gentleman VI,2021
https://d32dm0rphc51dk.cloudfront.net/8Wzwwi3xF71wfAA0IdDKHg/larger.jpg,"US$7,500",Titi Freak,Triptych,2010
https://d32dm0rphc51dk.cloudfront.net/7tt2vot8QspvGVZ7vcITjA/larger.jpg,"US$20,000",Victor Castillo,The Gift,2017
https://d32dm0rphc51dk.cloudfront.net/GYXPoXFvNPY_FL-KVqCi_A/larger.jpg,"US$2,000",Jeanne Vadeboncoeur,Vintage Mod,2023
https://d32dm0rphc51dk.cloudfront.net/cF1Jhu2RrRvnw_HDan3wjA/larger.jpg,US$750,Thane Gorek,Untitled,2023
https://d32dm0rphc51dk.cloudfront.net/l_f-Gbh2-D9hV8vw6rJ23A/larger.jpg,"US$1,500",Lynne B. Mehlman,Papillon,2024
https://d32dm0rphc51dk.cloudfront.net/Z_VOX_svSL0qkbtHHhWgQw/larger.jpg,"US$4,850",Claude Charlier,SPRITE BOTTLE,2011
https://d32dm0rphc51dk.cloudfront.net/FZkn8nEg2iEQZQ9jUZJ81A/larger.jpg,US$910,Kazimieras Brazd≈æi≈´nas,K3,2023
https://d32dm0rphc51dk.cloudfront.net/u-XMAWJp-nEvEWNsYc9DWw/square.jpg,"US$8,000",Angel Suarez,Multicolor City (Ciudad Multicolor),2023
https://d32dm0rphc51dk.cloudfront.net/d8FW99d_K33U4PpP7o38tw/larger.jpg,"US$4,995",Peter Max,GOD BLESS AMERICA,2004
https://d32dm0rphc51dk.cloudfront.net/TyofL4o6z2q-5JJAd8Zdxg/larger.jpg,"£7,000-£7,500",Heath Wae,Medicine of the Streams,2024
https://d32dm0rphc51dk.cloudfront.net/8gwQQZNbwr3iHwSPqd66Yw/larger.jpg,"US$15,000",Kristian Touborg,Controller,2023
https://d32dm0rphc51dk.cloudfront.net/rYiujgOaDPOcqVo5E-WI9w/larger.jpg,US$900,David de LimoÃÅn,Yellow ninja,2023
https://d32dm0rphc51dk.cloudfront.net/YqhpEngWcZt9URcYVcrBKw/larger.jpg,"US$12,000",Robert Kelly,Mimesis Rouge XXVIII,2018
https://d32dm0rphc51dk.cloudfront.net/S8ecGhql1cHlYsZIyed5Nw/larger.jpg,"US$10,000-US$15,000",Faye Wei Wei,Orchids flowered out of reach or for some reason not to be touched,2021
https://d32dm0rphc51dk.cloudfront.net/nYQrXy7sx0avERmacRJx3w/larger.jpg,"US$6,200",Suus Suiker,Symbiose 160-30,2024
https://d32dm0rphc51dk.cloudfront.net/-mcYJR9h-AnMLZVQpKGX-A/larger.jpg,"US$2,200",Julien Deiss,Shepherd Boy,2023
https://d32dm0rphc51dk.cloudfront.net/ol7zjm-V28w3oqbXNxEeTw/larger.jpg,"US$2,700",Gabrielƒó Aleksƒó,Times of Innocence,2023
https://d32dm0rphc51dk.cloudfront.net/RKLHoD6iq8lcyyk0zv9mFA/larger.jpg,"US$5,000",Marit Otto,Virgin Screen - green,2024
https://d32dm0rphc51dk.cloudfront.net/A1QVuDWkLUQYuk765epxSQ/larger.jpg,"US$6,800",Fumiko Toda,Swimming Lessons,2018
https://d32dm0rphc51dk.cloudfront.net/P0S-IEPGRL_-ABmI7xubYQ/larger.jpg,"US$1,350",Amber Goldhammer,Adolescence,2022
https://d32dm0rphc51dk.cloudfront.net/jN4_WwG_tdBhTl7BPR-YBQ/larger.jpg,"US$8,200",Austin Lee,Untitled,2022
https://d32dm0rphc51dk.cloudfront.net/V6I8cdH5CybaT4WOBObM8Q/larger.jpg,"US$1,100",Nicolas Vionnet,47.309248 / 8.779071 Pre-Studies *9,2016
https://d32dm0rphc51dk.cloudfront.net/EO6ioHhN5NcA8QHzAEWDMg/larger.jpg,"US$12,000",David Shrigley,Untitled (Look at My Ass),2020
https://d32dm0rphc51dk.cloudfront.net/vcp6QmP7ClkLsCgsemyvEg/larger.jpg,"US$2,595",Attila Vencel,Mountain landscape,2020
https://d32dm0rphc51dk.cloudfront.net/gYfSFGfuQ-LgRG9Smv_KVA/larger.jpg,"C$5,500",E. Andrea Klann,Savio Volpe,2024
https://d32dm0rphc51dk.cloudfront.net/sjsQqtS_8ye1voRcnZiX0w/larger.jpg,"US$7,500-US$10,000",Yoab Vera,Reminiscence: Ebullient Bouquet (To Chucho Reyes),2024
https://d32dm0rphc51dk.cloudfront.net/Fkrp0T7hufO_XoH3DmjAeg/larger.jpg,"US$1,600",Darin Latimer,"Norma, or a Theory of Singing",2024
https://d32dm0rphc51dk.cloudfront.net/YMh8JQxAKBXitt2L0ORnHw/larger.jpg,US$400,Roman Chudnovsky,Nyu,2022
https://d32dm0rphc51dk.cloudfront.net/9QChqo4HOafTBfoUVmIYrQ/larger.jpg,"US$25,000",Hiro Yokose,untitled #5105,2013
https://d32dm0rphc51dk.cloudfront.net/lfjxhbrSWgwkkOIrfw7HOA/larger.jpg,"US$15,000",DAIN,Ginta Biloka,2014
https://d32dm0rphc51dk.cloudfront.net/xbT0DsIedLIcKtOwBNkecA/larger.jpg,US$500,Heather Patterson,Mineral Trove 1,2023
https://d32dm0rphc51dk.cloudfront.net/M-z4WoLzjhIvGPImBdJk4g/larger.jpg,"US$1,400",Dasha Pogodina,Play for me,2023
https://d32dm0rphc51dk.cloudfront.net/ocP5G52Qs11ObVawhFTAlg/larger.jpg,"US$14,400",Laura Fayer,Wildflower Sunrise,2023
https://d32dm0rphc51dk.cloudfront.net/V7BU0wcvRgz6SsxPorziDA/larger.jpg,"US$12,500",Anne Siems,Two Coral,2017
https://d32dm0rphc51dk.cloudfront.net/aIwPW2uXbXd3q6Dt14jefg/larger.jpg,"US$2,450",Irina Fedorova,"""Landscape, Seascape, Sunset by the lake"",  Impressionism Minimalism Oil Painting ",2023
https://d32dm0rphc51dk.cloudfront.net/wCAxRsgFXPwarc0AmlgwNA/larger.jpg,US$850,Susan Brearey,Sardinian Murmuration,2023
https://d32dm0rphc51dk.cloudfront.net/OibtC3Bje1nRiALzFTSEsw/larger.jpg,"US$1,700",Preston M. Smith,Failure To Launch,2017
https://d32dm0rphc51dk.cloudfront.net/JyQeO4DrAa9JeqMBC68v_w/larger.jpg,"US$30,000",Robert Cottingham,"Union Pacific Railraod, Unique Panel from the Union Train Station Installation in Hartford, Conn., 1987",1987
https://d32dm0rphc51dk.cloudfront.net/ysKmsEEkr54IQcO_lwhfQw/larger.jpg,"US$8,200",Emma Larsson,Egyptian Pot,2023
https://d32dm0rphc51dk.cloudfront.net/1ZNUe-0KrUEbNGUOnyaPKA/larger.jpg,"US$7,500-US$10,000",Dabin Ahn,Silent Whisper (2),2024
https://d32dm0rphc51dk.cloudfront.net/aLY6j0VPGUilbf8pmejttQ/larger.jpg,"US$4,000",Alexandra Averbach,Splash,2024
https://d32dm0rphc51dk.cloudfront.net/_9KYGepoA3RldLnJirUD4w/larger.jpg,£950,Toheeb Ibrahim,Nostalgic,2023
https://d32dm0rphc51dk.cloudfront.net/E8OZ3GXKAs5i3R9h6djmfw/larger.jpg,US$700,Kirsten Savage,"Jurassic Coast, England",2022
https://d32dm0rphc51dk.cloudfront.net/-qnR1KJ0O_psuuRjS-t6JA/larger.jpg,"US$7,500-US$12,000",Martha Tuttle,Metronome Painting (4),2024
https://d32dm0rphc51dk.cloudfront.net/1NjAMwYtxe3uZb_VvxQqdQ/larger.jpg,"US$2,500",Suzahn King,two horses waiting,2013
https://d32dm0rphc51dk.cloudfront.net/i7a8WOVZIyilpb5AyiQrcw/larger.jpg,"US$7,350",Holly Addi,Le Sables,2020
https://d32dm0rphc51dk.cloudfront.net/iSUNJpX-Fg8OQ211efo94Q/larger.jpg,US$400,Kate Salenfriend,"	 Summer Vines 4496",2022
https://d32dm0rphc51dk.cloudfront.net/FKEm0rmO40i2MdwRTyvX6g/larger.jpg,"US$4,800",Tomo Mori,Tears of a Black Sheep,2015
https://d32dm0rphc51dk.cloudfront.net/VfUkw0DhDtiilA9EdshJ_g/larger.jpg,"US$3,400",Hollis Dunlap,Study of Morgan,2019
https://d32dm0rphc51dk.cloudfront.net/3hzQAYxqMFVJ0M9UHslMaA/larger.jpg,"US$7,200",Jan Kal√°b,Fruit of Happiness,2022
https://d32dm0rphc51dk.cloudfront.net/XOdJUPP60DmGLbIxDJADqg/larger.jpg,US$675,Shaina Craft,The Sun's Shade,2022
https://d32dm0rphc51dk.cloudfront.net/lhRuqWJZTvf6F-KZIXNmDA/larger.jpg,"US$23,000",Betsy Eby,When the Wind Swept the Turgid Eddy,2022
https://d32dm0rphc51dk.cloudfront.net/xYKW_C3cATGRQlKGvAc5gA/larger.jpg,"US$1,500",Nevine Mattar,City View,2021
https://d32dm0rphc51dk.cloudfront.net/gG94wIHjMpdW9kdkkuHbig/larger.jpg,US$125,"R.W. ""Rudy"" Beerens",M,2020
https://d32dm0rphc51dk.cloudfront.net/Ojhh6Cj_7eNawXZWuR9lLg/larger.jpg,US$308,KAZUMI,Street Corner in Paris 2,2022
https://d32dm0rphc51dk.cloudfront.net/Ha_kP5N0OqWsVYvYqIk4jQ/larger.jpg,"US$7,500-US$10,000",Jenni Hiltunen,Blue Floor,2021
https://d32dm0rphc51dk.cloudfront.net/mJCmSm6ml6ny1HaF-FxBOQ/larger.jpg,US$960,Harold Richter,"Red Green Summer Landscape, Abstract Morning Painting, Red Green Richter Painting ",2023
https://d32dm0rphc51dk.cloudfront.net/6jRAM5m8VAHEQ-6lwQK20g/larger.jpg,"US$9,500",Ray Turner,Man no. 4,2008-2015
https://d32dm0rphc51dk.cloudfront.net/0d2xKqDCw4dc6gyUvRHkUw/larger.jpg,"US$3,500",Auktionata Art,"""Masquerade of life"", Elon, Mask and Piero, Time X, Symposium Potsdam- 2019, Oil on canvas from Natalia ",2019
https://d32dm0rphc51dk.cloudfront.net/2qsutG1pqMv6ztJgP5YWLA/larger.jpg,"US$4,600",Leo Eguiarte,Untitled Still Life I,2024
https://d32dm0rphc51dk.cloudfront.net/TT4M-igtQYQ9AUztFN3gcw/larger.jpg,"US$8,500",Cynthia Ebin,TIGER ‚Äì TIGER,2006
https://d32dm0rphc51dk.cloudfront.net/bSQPQ7NebwYnQmTSeRTPeA/larger.jpg,US$900,Skewville,Background Noise 1,2024
https://d32dm0rphc51dk.cloudfront.net/NWHp4R5PjxINB2ltUTvP-A/larger.jpg,"US$70,000",Yang Jiechang Êù®ËØòËãç,Heaven and Earth in One Stroke - Sun and Moon,2017-2018
https://d32dm0rphc51dk.cloudfront.net/X5njewBt8NXyNipdUzpUSA/larger.jpg,"US$7,200",Beau Carey,Losvikfjella,2019
https://d32dm0rphc51dk.cloudfront.net/VyVyhD-I9NlQqXa4rTvU2g/larger.jpg,"US$35,000-US$45,000",Mio Yamato,BLUE DOT,2021
https://d32dm0rphc51dk.cloudfront.net/1dKxUAVyYQvpCJtWfxhizQ/larger.jpg,US$900,Rachel Sharp,Portrait,2024
https://d32dm0rphc51dk.cloudfront.net/e-Mh8McwXllTbRRLhNFfNg/larger.jpg,US$350,Alida Wilkinson,"June 12, 2022, 6:12 PM",2024
https://d32dm0rphc51dk.cloudfront.net/OXfIWpvn_9BWbnwrvszyQg/larger.jpg,"US$1,800",Paola Ciarska,Glitch #9,2023
https://d32dm0rphc51dk.cloudfront.net/X-A5KF6c1JePZidMssMYlA/larger.jpg,"US$20,000-US$30,000",Bernard Aubertin,Tableau Clous,1968
https://d32dm0rphc51dk.cloudfront.net/jan-99GUcvN9RQplHwAyrw/larger.jpg,"US$6,500",Salom√©,Seerosen 6/20,2005
https://d32dm0rphc51dk.cloudfront.net/fJTP4Tqj9lDEZV0QvGRBPg/larger.jpg,"US$1,000",Marc Raphael,Cosmic Dance,2022
https://d32dm0rphc51dk.cloudfront.net/CUCew_X-ybQ19QHrCaIl1w/larger.jpg,"US$45,000",Peter Max,BLUE THINKER,1998
https://d32dm0rphc51dk.cloudfront.net/quDAI_84vI-eV0bFkJzESQ/larger.jpg,"US$4,000",Alex Peter Idoko,BECOMING,2024
https://d32dm0rphc51dk.cloudfront.net/ogeXB8mYZ70Ijh2TGud_vQ/larger.jpg,US$200,Nate Frost,Strength,2023
https://d32dm0rphc51dk.cloudfront.net/wVQqHF_zF3Al1CHWpy6E8Q/larger.jpg,US$775,Jessica Gaves,The Good News,2023
https://d32dm0rphc51dk.cloudfront.net/y78mP9OZdV_uR33HocloqQ/larger.jpg,"US$1,746",key,Balance,2021
https://d32dm0rphc51dk.cloudfront.net/1IteZ7JU_KGwBjJIfkzMDg/larger.jpg,"US$6,500",Hunt Slonem,Andrew,2024
https://d32dm0rphc51dk.cloudfront.net/jEX-cBntZqnDMASOEeZHSw/larger.jpg,"US$10,000",Purvis Young,[Two Sleeping Angels Vertical],mid 1990s
https://d32dm0rphc51dk.cloudfront.net/rwsKUYU1YSSTAegsePT4NQ/larger.jpg,£600,Louis McNally,End of the Day,2022
https://d32dm0rphc51dk.cloudfront.net/hW1VhjL5hGVvrpgD-yZsOw/larger.jpg,US$800,Humbly,This Can Be You,2023
https://d32dm0rphc51dk.cloudfront.net/fGqWOVQvQjQJHWq3EZrF_Q/larger.jpg,"US$3,800",Michele Mikesell,Sure Footed Fox,2023
https://d32dm0rphc51dk.cloudfront.net/EpSiZas8wTD9-18f9Wxv5A/larger.jpg,US$300-US$600,Jack Roth,Untitled (Figure),1981
https://d32dm0rphc51dk.cloudfront.net/IY23bQsHNDUjx9E6GnBZBg/larger.jpg,"US$1,450",Leon Grossmann,"Homage to Rothko. Set of 5 Painting. Ocean and Forest. Blue, Grey, Gold, Beige, Green. Textured. Stripes. Abstract Painting",2022
https://d32dm0rphc51dk.cloudfront.net/S7ZUZdDz_gcS5jQ0juMpIQ/larger.jpg,US$450,Aracelis Rivera,Boye (S1),2024
https://d32dm0rphc51dk.cloudfront.net/q4dvgy2I8ezGVzzwzO6Kjg/larger.jpg,"US$40,000-US$50,000",Wang Yigang ÁéãÊòìÁΩ°,H101,2015
https://d32dm0rphc51dk.cloudfront.net/nai2xnbgNub2tJwg3A8vmw/larger.jpg,"US$2,800",Bang & Lessin,Phal√®ne,2024
https://d32dm0rphc51dk.cloudfront.net/NXRqwMaAQQOd9s6N8i8WYQ/larger.jpg,"US$4,900",Erik Renssen,DOVE WITH OLIVE BRANCH,2023
https://d32dm0rphc51dk.cloudfront.net/cyli1L9DzBfr7LiSg2wXdg/larger.jpg,"US$15,000",Tommaso Ottieri,La scala,2017
https://d32dm0rphc51dk.cloudfront.net/mvRdI31FCVv5SMbi7W2jYA/larger.jpg,"US$8,500",Sisqo Ndombe,Aux Yeux de tous,2023
https://d32dm0rphc51dk.cloudfront.net/w-RKvW8QI1IvMxQL3wSwoA/larger.jpg,US$441,kayaki susumu,hazel,2021
https://d32dm0rphc51dk.cloudfront.net/mjarbFY9a7RWfmnAPqqEag/larger.jpg,£450,Rosemary Burn,Box Of Tomatoes,2023
https://d32dm0rphc51dk.cloudfront.net/w2GV0Z5M1te9-1PzxxFjpQ/larger.jpg,"US$7,500",Doba Afolabi,Float like a Butterfly II,2021
https://d32dm0rphc51dk.cloudfront.net/0Io3euRsum776W-4ogmeJQ/larger.jpg,US$750,Taylor Schultek,Catalyst Miniature Series 3,2023
https://d32dm0rphc51dk.cloudfront.net/mcfK7QsjkU047VIIOo9y7Q/larger.jpg,"US$4,500",Wycliffe Mundopa,Snacking,2023
https://d32dm0rphc51dk.cloudfront.net/GLj6fdpQ9L1WET7xlNbpUA/larger.jpg,US$650,Fernando Alday,Forest bath,2023
https://d32dm0rphc51dk.cloudfront.net/Q6xZSFgP-UxPvvZO0Z5xIg/larger.jpg,US$600,Kellie Newsome,Golden Honey,2023
https://d32dm0rphc51dk.cloudfront.net/ahVFuNssOfmus2gr04y0Hg/larger.jpg,"US$10,000",Tang Ying Chi,The Place ‚ÄßThe Time II,2024
https://d32dm0rphc51dk.cloudfront.net/CIysZGn10x4tMuV6CKTqwQ/larger.jpg,"US$1,500",Bona,Safe haven,2024
https://d32dm0rphc51dk.cloudfront.net/t-dGWtFoWQCLCTXj4D2oMQ/larger.jpg,US$300,Waka Yoshida,Inspiration,2019
